,call_failure,total_seconds_calls,total_number_calls,total_number_sms,distinct_call_numbers,customer_value,complains,subs_length,charge_amount,tariff_plan,status,age,Churn
1315,3.0,6455.0,90.0,194.0,30.0,1037.8,0,41,1,1,1,30,0
1316,0.0,830.0,18.0,8.0,15.0,74.16,0,41,0,1,2,25,0
1317,2.0,665.0,18.0,21.0,12.0,111.32,0,42,0,1,2,30,0
1318,0.0,0.0,0.0,8.0,0.0,36.0,0,41,0,1,2,25,1
1319,3.0,7463.0,131.0,73.17492063492064,47.0,470.9729158730159,0,41,0,1,1,25,0
1320,7.0,11420.0,158.0,19.0,51.0,336.95,0,41,1,1,1,45,0
1321,8.0,6673.0,79.0,116.0,41.0,825.84,0,41,1,1,1,25,0
1322,23.0,910.0,51.0,24.0,21.0,151.245,1,37,0,1,2,25,1
1323,21.0,10390.0,97.0,9.0,46.0,170.805,1,40,8,2,1,55,0
1324,13.0,5773.0,102.0,34.0,28.0,417.375,0,40,1,1,1,25,0
1325,1.0,2795.0,26.0,8.0,18.0,144.84,0,38,0,1,1,30,0
1326,9.0,2945.0,45.0,17.0,20.0,187.6,1,39,0,1,2,30,1
1327,9.0,2223.0,48.0,42.0,35.0,258.84,0,40,0,1,2,30,1
1328,0.0,88.0,6.0,8.0,6.0,35.76,0,40,0,1,2,30,1
1329,1.0,1623.0,29.0,8.0,10.0,98.08,0,40,0,1,1,30,0
1330,3.0,6740.0,101.0,22.0,26.0,135.615,0,37,1,1,1,55,0
1331,0.0,583.0,11.0,17.0,8.0,57.35,1,40,0,1,2,45,1
1332,0.0,293.0,8.0,12.0,6.0,22.515,0,40,1,1,1,55,0
1333,25.0,4472.459682539683,69.46063492063492,8.0,23.50984126984127,768.24,0,35,3,1,1,25,0
1334,6.0,6920.0,120.0,73.17492063492064,37.0,1572.3,0,38,3,2,1,25,0
1335,2.0,3673.0,86.0,10.0,32.0,214.155,0,40,0,1,1,25,0
1336,3.0,1620.0,48.0,46.0,24.0,250.72,0,39,0,1,2,30,0
1337,6.0,2735.0,57.0,183.0,27.0,949.14,0,40,0,1,1,25,0
1338,4.0,1270.0,40.0,201.0,15.0,963.45,0,31,1,2,1,25,0
1339,4.0,1523.0,43.0,38.0,23.50984126984127,134.15,0,30,0,1,1,45,0
1340,11.0,655.0,29.0,18.0,11.0,111.78,0,31,0,1,2,25,0
1341,0.0,780.0,14.0,29.0,7.0,92.35,0,30,0,1,2,45,0
1342,10.0,1180.0,36.0,27.0,17.0,176.22,0,29,0,1,1,25,0
1343,2.0,3180.0,65.0,16.0,27.0,193.8,0,29,0,1,1,30,0
1344,2.0,1650.0,30.0,36.0,18.0,237.6,0,22,0,1,1,25,0
1345,16.0,6348.0,145.0,93.0,46.0,710.685,0,21,1,2,1,25,0
1346,12.0,8888.0,175.0,81.0,44.0,429.075,0,19,0,1,1,45,0
1347,8.0,2808.0,49.0,39.0,23.0,270.28,0,20,3,1,1,30,0
1348,2.0,4345.0,44.0,73.17492063492064,14.0,1067.56,0,13,1,1,1,30,0
1349,3.0,1443.0,23.0,8.0,11.0,90.64,0,13,1,1,1,30,1
1350,0.0,3805.0,55.0,0.0,9.0,173.7,0,30,0,1,1,25,0
1351,0.0,0.0,0.0,0.0,0.0,0.0,0,31,0,1,2,25,0
1352,0.0,1888.0,44.0,73.17492063492064,16.0,1603.44,0,29,0,1,1,25,0
1353,0.0,3633.0,50.0,0.0,27.0,202.565,0,30,0,1,1,15,0
1354,0.0,1828.0,42.0,0.0,25.0,102.85,0,30,0,1,1,15,0
1355,1.0,3210.0,66.0,10.0,20.0,192.42,0,30,0,1,1,25,0
1356,0.0,1795.0,23.0,73.17492063492064,10.0,1124.72,0,30,0,1,1,30,0
1357,3.0,8550.0,105.0,122.0,35.0,834.2,0,29,0,1,1,30,0
1358,0.0,13208.0,153.0,0.0,36.0,534.44,0,30,0,1,1,30,0
1359,0.0,3950.0,67.0,0.0,17.0,160.68,0,30,0,1,1,30,0
1360,0.0,5353.0,79.0,0.0,4.0,244.44,0,30,0,1,1,25,0
1361,0.0,1673.0,38.0,0.0,9.0,68.44,0,30,0,1,2,30,0
1362,15.0,4472.459682539683,69.46063492063492,32.0,24.0,809.28,0,30,1,1,1,25,0
1363,0.0,2530.0,11.0,73.17492063492064,7.0,470.9729158730159,0,30,0,1,1,30,0
1364,0.0,4472.459682539683,166.0,128.0,22.0,1254.87,0,29,0,1,1,25,0
1365,0.0,5935.0,70.0,164.0,18.0,896.2,0,29,0,1,1,30,0
1366,0.0,0.0,0.0,0.0,0.0,0.0,0,29,0,1,2,25,0
1367,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,1,2,25,0
1368,0.0,0.0,0.0,0.0,0.0,0.0,0,29,0,1,2,25,1
1369,0.0,6943.0,111.0,73.17492063492064,35.0,470.9729158730159,0,29,0,1,1,25,0
1370,0.0,10900.0,138.0,0.0,39.0,441.52,0,29,0,1,1,30,0
1371,0.0,6153.0,59.0,86.0,29.0,666.54,0,29,0,1,1,25,0
1372,13.0,390.0,31.0,0.0,9.0,18.945,1,25,0,1,2,25,1
1373,11.0,9870.0,77.0,0.0,34.0,248.675,0,28,6,2,1,45,0
1374,3.0,5253.0,82.0,4.0,16.0,258.075,0,28,0,1,1,25,1
1375,0.0,2275.0,6.0,0.0,6.0,91.24,0,26,0,1,1,30,0
1376,0.0,2425.0,25.0,0.0,8.0,110.25,1,27,0,1,2,25,1
1377,0.0,1703.0,28.0,12.0,23.0,117.24,1,28,0,1,2,30,1
1378,0.0,0.0,0.0,0.0,0.0,0.0,0,28,0,1,2,25,1
1379,0.0,0.0,0.0,0.0,0.0,0.0,0,28,0,1,1,30,0
1380,0.0,6220.0,81.0,0.0,14.0,157.525,0,25,0,1,1,45,0
1381,0.0,0.0,0.0,0.0,0.0,0.0,0,28,0,1,2,30,1
1382,0.0,0.0,0.0,0.0,0.0,0.0,1,28,0,1,1,45,1
1383,15.0,4472.459682539683,69.46063492063492,0.0,23.50984126984127,707.94,0,23,1,1,1,25,0
1384,0.0,6400.0,100.0,73.17492063492064,25.0,1413.0,0,26,1,2,1,25,0
1385,0.0,3153.0,66.0,0.0,20.0,144.855,0,28,0,1,1,25,0
1386,0.0,1100.0,28.0,16.0,12.0,109.12,0,27,0,1,2,30,0
1387,0.0,2215.0,37.0,153.0,15.0,789.84,0,28,0,1,1,25,0
1388,0.0,750.0,20.0,171.0,3.0,804.15,0,19,0,2,1,25,0
1389,0.0,1003.0,23.0,8.0,60.0,45.65,0,18,0,1,1,45,0
1390,0.0,0.0,0.0,0.0,0.0,0.0,0,19,0,1,2,25,0
1391,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,1,2,45,0
1392,0.0,660.0,16.0,0.0,5.0,30.42,0,17,0,1,1,25,0
1393,0.0,2660.0,45.0,0.0,15.0,108.2,0,17,0,1,1,30,0
1394,0.0,1130.0,10.0,6.0,6.0,78.3,0,10,0,1,1,25,0
1395,6.0,5828.0,125.0,63.0,34.0,673.915,0,9,0,2,1,15,0
1396,2.0,8368.0,155.0,51.0,32.0,340.575,0,7,0,1,1,45,0
1397,0.0,2288.0,29.0,9.0,11.0,128.68,0,8,1,1,1,30,0
1398,0.0,3825.0,24.0,193.0,2.0,1041.705,0,3,0,1,1,25,0
1399,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,1,25,1
1400,5.0,4245.0,73.0,9.0,20.0,234.81,0,39,0,1,1,25,0
1401,0.0,193.0,7.0,11.0,7.0,58.5,0,40,0,1,2,25,0
1402,7.0,2328.0,62.0,73.17492063492064,27.0,1741.05,0,38,0,1,1,25,0
1403,7.0,4073.0,68.0,5.0,38.0,255.255,0,39,0,1,1,15,0
1404,0.0,2268.0,60.0,6.0,36.0,161.04,0,39,0,1,1,15,0
1405,8.0,3650.0,84.0,36.0,31.0,330.03,0,39,0,1,1,25,0
1406,1.0,2235.0,41.0,73.17492063492064,21.0,1247.04,0,39,0,1,1,30,0
1407,10.0,8990.0,123.0,148.0,46.0,956.52,0,38,1,1,1,30,0
1408,4.0,13648.0,171.0,4.0,47.0,568.76,0,39,0,1,1,30,0
1409,4.0,4390.0,85.0,6.0,28.0,203.0,0,39,0,1,1,30,0
1410,3.0,5793.0,97.0,11.0,15.0,314.55,0,39,0,1,1,25,0
1411,6.0,2113.0,56.0,12.0,20.0,134.76,0,39,0,1,2,30,0
1412,22.0,4472.459682539683,69.46063492063492,58.0,35.0,841.68,0,39,2,1,1,30,0
1413,1.0,2970.0,29.0,73.17492063492064,11.0,470.9729158730159,0,39,0,1,1,30,0
1414,6.0,4472.459682539683,184.0,154.0,33.0,1392.48,0,38,0,1,1,25,0
1415,0.0,6375.0,88.0,190.0,29.0,1018.52,0,38,0,1,1,30,0
1416,0.0,750.0,16.0,4.0,14.0,52.47,0,38,0,1,2,25,0
1417,0.0,585.0,16.0,17.0,11.0,103.545,0,39,0,1,2,25,0
1418,0.0,0.0,0.0,4.0,0.0,18.0,0,38,0,1,2,25,1
1419,0.0,7383.0,129.0,73.17492063492064,46.0,470.9729158730159,0,38,0,1,1,25,0
1420,4.0,11340.0,156.0,15.0,50.0,519.84,0,38,0,1,1,30,0
1421,5.0,6593.0,77.0,112.0,40.0,804.15,0,38,0,1,1,25,0
1422,20.0,830.0,49.0,20.0,20.0,129.555,1,34,0,1,2,25,1
1423,18.0,10310.0,95.0,5.0,45.0,272.625,0,37,7,2,1,45,0
1424,10.0,5693.0,100.0,30.0,27.0,395.685,0,37,0,1,1,25,1
1425,0.0,2715.0,24.0,4.0,17.0,125.56,0,35,0,1,1,30,0
1426,6.0,2865.0,43.0,13.0,19.0,189.36,1,36,0,1,2,25,1
1427,6.0,2143.0,46.0,38.0,34.0,239.56,1,37,0,1,2,30,1
1428,0.0,8.0,4.0,4.0,5.0,16.48,0,37,0,1,2,30,1
1429,0.0,1543.0,27.0,4.0,9.0,78.8,0,37,0,1,1,30,0
1430,0.0,6660.0,99.0,18.0,25.0,213.975,0,34,0,1,1,45,0
1431,0.0,503.0,9.0,13.0,7.0,45.3,1,37,0,1,2,45,1
1432,0.0,213.0,6.0,8.0,5.0,15.285,0,37,0,1,1,55,0
1433,22.0,4472.459682539683,69.46063492063492,4.0,23.50984126984127,746.55,0,32,2,1,1,25,0
1434,3.0,6840.0,118.0,73.17492063492064,36.0,1550.61,0,35,2,2,1,25,0
1435,0.0,3593.0,84.0,6.0,31.0,192.465,0,37,0,1,1,25,0
1436,0.0,1540.0,46.0,42.0,23.0,231.44,0,36,0,1,2,30,0
1437,3.0,2655.0,55.0,179.0,26.0,927.45,0,37,0,1,1,25,0
1438,1.0,1190.0,38.0,197.0,14.0,941.76,0,28,0,2,1,25,0
1439,1.0,1443.0,41.0,34.0,23.50984126984127,122.1,0,27,0,1,1,45,0
1440,8.0,575.0,27.0,14.0,10.0,90.09,0,28,0,1,2,25,0
1441,0.0,700.0,12.0,25.0,6.0,80.3,0,27,0,1,2,45,0
1442,7.0,1100.0,34.0,23.0,16.0,154.53,0,26,0,1,1,25,0
1443,0.0,3100.0,63.0,12.0,26.0,174.52,0,26,0,1,1,30,0
1444,0.0,1570.0,28.0,32.0,17.0,215.91,0,19,0,1,1,25,0
1445,13.0,6268.0,143.0,89.0,45.0,842.105,0,18,0,2,1,15,0
1446,9.0,8808.0,173.0,77.0,43.0,417.025,0,16,0,1,1,45,0
1447,5.0,2728.0,47.0,35.0,22.0,251.0,0,17,2,1,1,30,0
1448,0.0,4265.0,42.0,73.17492063492064,13.0,1048.28,0,10,0,1,1,30,0
1449,0.0,1363.0,21.0,4.0,10.0,80.28,1,10,0,1,1,25,1
1450,1.0,3885.0,57.0,0.0,10.0,177.39,0,33,0,1,1,25,0
1451,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0,1,2,25,0
1452,3.0,1968.0,46.0,73.17492063492064,17.0,1625.13,0,32,0,1,1,25,0
1453,3.0,3713.0,52.0,0.0,28.0,207.075,0,33,0,1,1,15,0
1454,0.0,1908.0,44.0,0.0,26.0,107.36,0,33,0,1,1,15,0
1455,4.0,3290.0,68.0,14.0,21.0,214.11,0,33,0,1,1,25,0
1456,0.0,1875.0,25.0,73.17492063492064,11.0,1144.0,0,33,0,1,1,30,0
1457,6.0,8630.0,107.0,126.0,36.0,853.48,0,32,1,1,1,30,0
1458,0.0,13288.0,155.0,0.0,37.0,537.72,0,33,0,1,1,30,0
1459,0.0,4030.0,69.0,0.0,18.0,163.96,0,33,0,1,1,30,0
1460,0.0,5433.0,81.0,0.0,5.0,248.13,0,33,0,1,1,25,0
1461,2.0,1753.0,40.0,0.0,10.0,71.72,0,33,0,1,2,30,0
1462,18.0,4472.459682539683,69.46063492063492,36.0,25.0,738.64,0,33,2,1,1,30,0
1463,0.0,2610.0,13.0,73.17492063492064,1.0,470.9729158730159,0,33,0,1,1,30,0
1464,2.0,4472.459682539683,168.0,132.0,23.0,1276.56,0,32,0,1,1,25,0
1465,0.0,6015.0,72.0,168.0,19.0,915.48,0,32,0,1,1,30,0
1466,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0,1,2,25,0
1467,0.0,0.0,0.0,0.0,0.0,0.0,0,33,0,1,2,25,0
1468,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0,1,2,25,1
1469,0.0,7023.0,113.0,73.17492063492064,36.0,470.9729158730159,0,32,0,1,1,25,0
1470,0.0,10980.0,140.0,0.0,40.0,444.8,0,32,0,1,1,30,0
1471,1.0,6233.0,61.0,90.0,30.0,688.23,0,32,0,1,1,25,0
1472,16.0,470.0,33.0,0.0,10.0,22.635,0,28,0,1,2,25,1
1473,14.0,9950.0,79.0,0.0,35.0,250.725,0,31,7,1,1,45,0
1474,6.0,5333.0,84.0,8.0,17.0,279.765,1,31,0,1,1,25,1
1475,0.0,2355.0,8.0,0.0,7.0,94.52,0,29,0,1,1,30,0
1476,2.0,2505.0,27.0,0.0,9.0,113.94,1,30,0,1,2,25,1
1477,2.0,1783.0,30.0,16.0,24.0,136.52,0,31,0,1,2,30,1
1478,0.0,0.0,0.0,0.0,0.0,0.0,0,31,0,1,2,30,1
1479,0.0,0.0,0.0,0.0,0.0,0.0,0,31,0,1,1,30,0
1480,0.0,6300.0,83.0,0.0,15.0,159.575,0,28,0,1,1,45,0
1481,0.0,0.0,0.0,0.0,0.0,0.0,0,31,0,1,2,45,1
1482,0.0,0.0,0.0,0.0,0.0,0.0,0,31,0,1,1,55,0
1483,18.0,4472.459682539683,69.46063492063492,0.0,23.50984126984127,711.63,0,26,2,1,1,25,0
1484,0.0,6480.0,102.0,73.17492063492064,26.0,1434.69,0,29,2,2,1,25,0
1485,0.0,3233.0,68.0,0.0,21.0,148.545,0,31,0,1,1,25,0
1486,0.0,1180.0,30.0,20.0,13.0,128.4,0,30,0,1,2,30,0
1487,0.0,2295.0,39.0,157.0,16.0,811.53,0,31,0,1,1,25,0
1488,0.0,830.0,22.0,175.0,4.0,825.84,0,22,0,2,1,25,0
1489,0.0,1083.0,25.0,12.0,61.0,57.7,0,21,0,1,1,45,0
1490,4.0,215.0,11.0,0.0,3.0,10.17,0,22,0,1,2,25,0
1491,0.0,0.0,0.0,3.0,0.0,7.5,0,21,0,1,2,45,0
1492,3.0,740.0,18.0,1.0,6.0,38.61,0,20,0,1,1,25,0
1493,0.0,2740.0,47.0,0.0,16.0,111.48,0,20,0,1,1,30,0
1494,0.0,1210.0,12.0,10.0,7.0,99.99,0,13,0,1,1,25,0
1495,9.0,5908.0,127.0,67.0,35.0,700.425,0,12,0,2,1,15,0
1496,5.0,8448.0,157.0,55.0,33.0,352.625,0,10,0,1,1,45,0
1497,1.0,2368.0,31.0,13.0,12.0,147.96,0,11,2,1,1,30,0
1498,0.0,3905.0,26.0,197.0,3.0,945.24,0,4,0,1,1,30,0
1499,0.0,1003.0,5.0,0.0,4.0,45.36,0,4,0,1,1,25,1
1500,7.0,4665.0,75.0,19.0,30.0,298.8,0,36,1,1,1,25,0
1501,0.0,613.0,9.0,21.0,17.0,122.49,0,37,0,1,2,25,0
1502,9.0,2748.0,64.0,73.17492063492064,37.0,470.9729158730159,0,35,1,1,1,25,0
1503,9.0,4493.0,70.0,15.0,48.0,333.465,0,36,1,1,1,15,0
1504,2.0,2688.0,62.0,16.0,46.0,239.25,0,36,1,1,1,15,0
1505,10.0,4070.0,86.0,46.0,41.0,350.24,0,36,2,1,1,30,0
1506,3.0,2655.0,43.0,73.17492063492064,31.0,1303.92,0,36,1,1,1,30,0
1507,12.0,9410.0,125.0,158.0,56.0,1013.4,0,35,3,1,1,30,0
1508,6.0,14068.0,173.0,14.0,57.0,625.64,0,36,1,1,1,30,0
1509,6.0,4810.0,87.0,16.0,38.0,259.88,0,36,2,1,1,30,0
1510,5.0,6213.0,99.0,21.0,25.0,378.54,0,36,1,1,1,25,0
1511,8.0,2533.0,58.0,22.0,30.0,191.64,0,36,0,1,2,30,0
1512,24.0,4472.459682539683,69.46063492063492,68.0,45.0,898.56,0,36,4,2,1,30,0
1513,3.0,3390.0,31.0,73.17492063492064,21.0,470.9729158730159,0,36,2,1,1,30,0
1514,8.0,4472.459682539683,186.0,164.0,43.0,1456.47,0,35,1,1,1,25,0
1515,2.0,6795.0,90.0,200.0,39.0,1075.4,0,35,2,1,1,30,0
1516,0.0,1170.0,18.0,14.0,24.0,116.46,0,35,0,1,2,25,0
1517,1.0,1005.0,18.0,27.0,21.0,167.535,0,36,0,1,2,25,0
1518,0.0,295.0,4.0,14.0,13.0,76.455,1,35,0,1,2,25,1
1519,2.0,7803.0,131.0,73.17492063492064,56.0,470.9729158730159,0,35,1,1,1,25,0
1520,6.0,11760.0,158.0,25.0,60.0,576.72,0,35,2,1,1,30,0
1521,7.0,7013.0,79.0,122.0,50.0,868.14,0,35,2,1,1,25,0
1522,22.0,1250.0,51.0,30.0,30.0,193.545,0,31,0,1,2,25,1
1523,20.0,10730.0,97.0,15.0,55.0,308.175,0,34,9,1,1,45,0
1524,12.0,6113.0,102.0,40.0,37.0,459.675,0,34,2,1,1,25,0
1525,0.0,3135.0,26.0,14.0,27.0,182.44,0,32,1,1,1,30,0
1526,8.0,3285.0,45.0,23.0,29.0,253.35,0,33,0,1,2,25,1
1527,8.0,2563.0,48.0,48.0,44.0,296.44,1,34,0,1,2,30,1
1528,0.0,428.0,6.0,14.0,15.0,73.36,0,34,0,1,2,30,1
1529,0.0,1963.0,29.0,14.0,19.0,135.68,0,34,1,1,1,30,0
1530,2.0,7080.0,101.0,28.0,35.0,249.525,0,31,2,1,1,45,0
1531,0.0,923.0,11.0,23.0,17.0,80.85,0,34,0,1,2,45,1
1532,0.0,633.0,8.0,18.0,15.0,36.615,0,34,2,1,1,55,0
1533,24.0,4472.459682539683,69.46063492063492,14.0,23.50984126984127,810.54,0,29,4,1,1,25,0
1534,5.0,7260.0,120.0,73.17492063492064,46.0,1614.6,0,32,4,2,1,25,0
1535,1.0,4013.0,86.0,16.0,41.0,256.455,0,34,1,1,1,25,0
1536,2.0,1960.0,48.0,52.0,33.0,288.32,1,33,0,1,2,30,1
1537,5.0,3075.0,57.0,189.0,36.0,991.44,0,34,1,1,1,25,0
1538,3.0,1610.0,40.0,207.0,24.0,1005.75,0,25,2,2,1,25,0
1539,3.0,1863.0,43.0,44.0,23.50984126984127,157.65,0,24,1,1,1,45,0
1540,10.0,995.0,29.0,24.0,20.0,154.08,0,25,0,1,2,25,0
1541,0.0,1120.0,14.0,35.0,16.0,115.85,0,24,0,1,2,45,0
1542,9.0,1520.0,36.0,33.0,26.0,218.52,0,23,1,1,1,25,0
1543,1.0,3520.0,65.0,22.0,36.0,231.4,0,23,1,1,1,30,0
1544,1.0,1990.0,30.0,42.0,27.0,279.9,0,16,1,1,1,25,0
1545,15.0,6688.0,145.0,99.0,55.0,920.315,0,15,2,2,1,15,0
1546,11.0,9228.0,175.0,87.0,53.0,452.575,0,13,1,1,1,45,0
1547,7.0,3148.0,49.0,45.0,32.0,307.88,0,14,4,1,1,30,0
1548,1.0,4685.0,44.0,73.17492063492064,23.0,1105.16,0,7,2,1,1,30,0
1549,2.0,1783.0,23.0,14.0,20.0,128.24,1,7,2,1,1,30,1
1550,0.0,3465.0,55.0,0.0,10.0,158.4,0,36,0,1,1,25,0
1551,0.0,0.0,0.0,0.0,0.0,0.0,0,37,0,1,2,25,0
1552,1.0,1548.0,44.0,73.17492063492064,7.0,1561.14,0,35,0,1,1,25,0
1553,1.0,3293.0,50.0,0.0,18.0,183.865,0,36,0,1,1,15,0
1554,0.0,1488.0,42.0,0.0,16.0,84.15,0,36,0,1,1,15,0
1555,2.0,2870.0,66.0,4.0,11.0,150.12,0,36,0,1,1,25,0
1556,0.0,1455.0,23.0,73.17492063492064,1.0,1087.12,0,36,0,1,1,30,0
1557,4.0,8210.0,105.0,116.0,26.0,796.6,0,35,0,1,1,30,0
1558,0.0,12868.0,153.0,0.0,27.0,520.84,0,36,0,1,1,30,0
1559,0.0,3610.0,67.0,0.0,8.0,147.08,0,36,0,1,1,30,0
1560,0.0,5013.0,79.0,0.0,13.0,229.14,0,36,0,1,1,25,0
1561,0.0,1333.0,38.0,0.0,4.0,54.84,0,36,0,1,2,30,0
1562,16.0,4472.459682539683,69.46063492063492,26.0,15.0,681.76,0,36,0,1,1,30,0
1563,0.0,2190.0,11.0,73.17492063492064,5.0,470.9729158730159,0,36,0,1,1,30,0
1564,0.0,4472.459682539683,166.0,122.0,13.0,1212.57,0,35,0,1,1,25,0
1565,0.0,5595.0,70.0,158.0,9.0,858.6,0,35,0,1,1,30,0
1566,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,1,2,25,0
1567,0.0,0.0,0.0,0.0,0.0,0.0,0,36,0,1,2,25,0
1568,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,1,2,25,1
1569,0.0,6603.0,111.0,73.17492063492064,26.0,470.9729158730159,0,35,0,1,1,25,0
1570,0.0,10560.0,138.0,0.0,30.0,427.92,0,35,0,1,1,30,0
1571,0.0,5813.0,59.0,80.0,20.0,624.24,0,35,0,1,1,25,0
1572,7.0,50.0,2.0,0.0,1.0,2.34,0,31,0,1,2,25,1
1573,12.0,9530.0,77.0,0.0,25.0,240.175,0,34,5,1,1,45,0
1574,4.0,4913.0,82.0,0.0,7.0,224.775,0,34,0,1,1,25,1
1575,0.0,1935.0,6.0,0.0,2.0,77.64,0,32,0,1,1,30,0
1576,0.0,2085.0,25.0,0.0,9.0,94.95,0,33,0,1,2,25,1
1577,0.0,1363.0,28.0,6.0,14.0,79.64,1,34,0,1,2,30,1
1578,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0,1,2,25,1
1579,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0,1,1,30,0
1580,0.0,5880.0,81.0,0.0,5.0,149.025,0,31,0,1,1,45,0
1581,0.0,0.0,0.0,0.0,0.0,0.0,1,34,0,1,2,45,1
1582,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0,1,1,45,0
1583,16.0,4472.459682539683,69.46063492063492,0.0,63.0,692.64,0,29,0,1,1,25,0
1584,0.0,6060.0,100.0,73.17492063492064,16.0,1370.7,0,32,0,2,1,25,0
1585,0.0,2813.0,66.0,0.0,11.0,129.555,0,34,0,1,1,25,0
1586,0.0,760.0,28.0,10.0,3.0,71.52,0,33,0,1,2,30,0
1587,0.0,1875.0,37.0,147.0,6.0,747.54,0,34,0,1,1,25,0
1588,0.0,1903.0,20.0,165.0,8.0,829.035,0,25,0,2,1,25,0
1589,0.0,663.0,23.0,2.0,51.0,22.15,0,24,0,1,1,45,0
1590,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,1,2,25,0
1591,0.0,0.0,0.0,0.0,0.0,0.0,0,24,0,1,2,45,0
1592,0.0,0.0,0.0,0.0,0.0,0.0,0,23,0,1,1,25,0
1593,0.0,2320.0,45.0,0.0,6.0,94.6,0,23,0,1,1,30,0
1594,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0,1,1,25,0
1595,7.0,5488.0,125.0,57.0,25.0,622.215,0,15,0,2,1,15,0
1596,3.0,8028.0,155.0,45.0,23.0,317.075,0,13,0,1,1,45,0
1597,0.0,1948.0,29.0,3.0,2.0,91.08,0,14,0,1,1,30,0
1598,0.0,3485.0,24.0,187.0,21.0,888.36,0,7,0,1,1,30,0
1599,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,1,1,25,1
1600,3.0,4180.0,71.0,30.0,19.0,290.04,0,37,0,1,1,30,0
1601,0.0,128.0,5.0,32.0,6.0,133.32,0,38,0,1,2,30,0
1602,5.0,2263.0,60.0,73.17492063492064,26.0,1628.92,0,36,0,1,1,30,0
1603,5.0,4008.0,66.0,26.0,37.0,367.07,0,37,0,1,1,15,0
1604,0.0,2203.0,58.0,27.0,35.0,223.245,0,37,0,1,1,25,0
1605,6.0,3585.0,82.0,57.0,30.0,374.68,0,37,1,1,1,30,0
1606,0.0,2170.0,39.0,73.17492063492064,20.0,1328.36,0,37,0,1,1,30,0
1607,8.0,8925.0,121.0,169.0,45.0,1037.84,0,36,2,1,1,30,0
1608,2.0,13583.0,169.0,25.0,46.0,650.08,0,37,0,1,1,30,0
1609,2.0,4325.0,83.0,27.0,27.0,284.32,0,37,1,1,1,30,0
1610,1.0,5728.0,95.0,32.0,14.0,360.92,0,37,0,1,1,30,0
1611,4.0,2048.0,54.0,33.0,19.0,216.08,0,37,0,1,2,30,0
1612,20.0,4472.459682539683,69.46063492063492,79.0,34.0,923.0,0,37,3,1,1,30,0
1613,0.0,2905.0,27.0,73.17492063492064,10.0,470.9729158730159,0,37,1,1,1,30,0
1614,4.0,4472.459682539683,182.0,175.0,32.0,1483.965,0,36,0,1,1,25,0
1615,0.0,6310.0,86.0,73.17492063492064,28.0,1099.84,0,36,1,1,1,30,0
1616,0.0,685.0,14.0,25.0,13.0,143.955,0,36,0,1,2,25,0
1617,0.0,520.0,14.0,38.0,10.0,173.36,0,37,0,1,2,30,0
1618,0.0,0.0,0.0,25.0,0.0,112.5,0,36,0,1,2,25,1
1619,0.0,7318.0,127.0,73.17492063492064,45.0,470.9729158730159,0,36,0,1,1,30,0
1620,2.0,11275.0,154.0,36.0,49.0,375.725,0,36,1,1,1,45,0
1621,3.0,6528.0,75.0,133.0,39.0,895.635,0,36,1,1,1,25,0
1622,18.0,765.0,47.0,41.0,19.0,196.48,0,32,0,1,2,30,1
1623,16.0,10245.0,93.0,26.0,44.0,194.07,0,35,8,2,1,55,0
1624,8.0,5628.0,98.0,51.0,26.0,487.17,1,35,1,1,1,25,1
1625,0.0,2650.0,22.0,25.0,16.0,206.88,0,33,0,1,1,30,0
1626,4.0,2800.0,41.0,34.0,18.0,249.64,1,34,0,1,2,30,1
1627,4.0,2078.0,44.0,59.0,33.0,320.88,0,35,0,1,2,30,1
1628,0.0,0.0,0.0,25.0,0.0,100.0,0,35,0,1,2,30,1
1629,0.0,1478.0,25.0,25.0,8.0,100.075,0,35,0,1,1,45,0
1630,0.0,6595.0,97.0,39.0,24.0,158.88,0,32,1,1,1,55,0
1631,0.0,438.0,7.0,34.0,6.0,96.125,0,35,0,1,2,45,1
1632,0.0,148.0,4.0,29.0,4.0,45.78,0,35,1,1,1,55,0
1633,20.0,4472.459682539683,69.46063492063492,25.0,23.50984126984127,838.035,0,30,3,1,1,25,0
1634,1.0,6775.0,116.0,73.17492063492064,35.0,1642.095,0,33,3,2,1,25,0
1635,0.0,3528.0,82.0,27.0,30.0,252.4,0,35,0,1,1,30,0
1636,0.0,1475.0,44.0,63.0,22.0,312.76,0,34,0,1,2,30,0
1637,1.0,2590.0,53.0,200.0,25.0,1018.935,0,35,0,1,1,25,0
1638,0.0,1125.0,36.0,73.17492063492064,13.0,1033.245,0,26,1,2,1,25,0
